NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.001784301,0.22104662232946895,0.0,1,0.4731196145687724
200,0.003915948,0.15453657538379764,0.0,2,0.443405742582053
300,0.00526591,0.14902235403973824,0.0,3,0.4080500273729289
400,0.006339251000000001,0.13345935724183267,0.0,4,0.3914080760371556
500,0.007484315,0.09688555044268615,0.0,5,0.35032135849333257
600,0.008634563000000001,0.11205349545060503,0.015066021781516612,6,0.2740426101676435
700,0.009797235000000001,0.08084452978102678,0.015066021781516612,7,0.2637842488492539
800,0.010951876000000001,0.07992931953784678,0.017161243091860373,8,0.22507330827065747
900,0.01213514,0.05920926508628443,0.03920240054196098,9,0.20462264289629561
1000,0.013371590000000001,0.05445593125126743,0.061818060411039856,10,0.1519627325147834
1100,0.014612107000000001,0.03765018497341899,0.07629917159957299,11,0.12910744746115246
1200,0.015843238000000003,0.033793644283097474,0.0941299765338583,12,0.11080489034952837
1300,0.017019883,0.022537379205079464,0.11646907236322956,13,0.08765565617321378
1400,0.017942734000000002,0.01703449672266172,0.12229169726337502,14,0.08069872568672522
1500,0.018967037000000003,0.012276423874007214,0.13775220477159889,15,0.06718052329157964
1600,0.0201378,0.010032667998223693,0.14342320608892933,16,0.05640617203118475
1700,0.021507654,0.00816666275479875,0.14936903515807873,17,0.05156424125506126
1800,0.022961498,0.006941466624912372,0.15296121270487364,18,0.04748338300825913
1900,0.024348585000000002,0.006002529729810123,0.15955133875859737,19,0.03870387980344852
2000,0.025787977,0.004689932018824057,0.1663150853678839,20,0.03424613716590298
2100,0.027255294000000003,0.0038184569406226414,0.16967990882862344,21,0.03234642234308507
2200,0.029096441,0.003100089337273119,0.17389685824570672,22,0.028586117965853357
2300,0.031240539,0.0027117708817207663,0.17829987622878418,23,0.024648898532695068
2400,0.033571583,0.0023572011390548308,0.18160657836994804,24,0.02222654852951646
2500,0.036150883,0.0021264445821217786,0.18289935410070243,25,0.020920177655839665
2600,0.039048386000000004,0.001876375712755983,0.18708070521134396,26,0.01808519873144343
2700,0.042112076000000005,0.0017303961881665088,0.1891251367169689,27,0.016583287987568904
2800,0.045506620000000005,0.0015538455209197844,0.19104516575123417,28,0.01541599831019354
