NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
2700,0.045368985,0.001985083302970973,0.18488105264066515,27,0.02072426682508169
2800,0.048675123,0.0018309089628736777,0.18826911365388965,28,0.017345369143729816
2900,0.052070074,0.001721331347352711,0.19000136841345977,29,0.01595059758833145
3000,0.055477141,0.001591363941966972,0.19190361943831893,30,0.014587827190685432
3100,0.058812757,0.0014082372219919464,0.19399504301120848,31,0.013078506196491436
3200,0.062298443,0.0014067186466425639,0.19604658323912055,32,0.011943477458563919
3300,0.065884147,0.0011782442292823322,0.1974721067112883,33,0.010959566404860711
3400,0.06937604,0.0010927066439886956,0.19840362063060774,34,0.01034854111524073
3500,0.07323217600000001,0.0010606679007038214,0.1989954040863075,35,0.009904260898345119
3600,0.076840432,0.001048595367701006,0.20026118487248715,36,0.008891792940744422
3700,0.080495963,0.001124843995265753,0.20079980518589535,37,0.008609218768691692
3800,0.084200124,0.0010038813087729103,0.20138358665842143,38,0.008065663271107354
3900,0.088302378,9.989648113596075E-4,0.20202831641294017,39,0.008014345823712382
4000,0.092146556,9.527248918731628E-4,0.2027353481336901,40,0.007504310305609537
4100,0.096059617,8.938284683099479E-4,0.20334679431739527,41,0.007151232480697911
4200,0.09999305400000001,8.590729449608706E-4,0.20378562615051046,42,0.006775003098847377
4300,0.10398067600000001,8.204783087637695E-4,0.20449985518849387,43,0.006442041704695122
4400,0.10793843600000001,8.028692216205898E-4,0.20513997265127637,44,0.0061273756972873555
4500,0.11190436000000001,7.895087971193686E-4,0.20554891924853522,45,0.006074237081861195
4600,0.11586726100000001,7.563263868185408E-4,0.20601145050493483,46,0.0057187049814114745
4700,0.120091159,8.133636235209968E-4,0.2064597115730418,47,0.005282308563242638
4800,0.12431470000000001,7.411313769911451E-4,0.20655646251124404,48,0.005368075547053123
4900,0.12830892900000002,7.858218118586514E-4,0.20687434222792464,49,0.005260539783641856
5000,0.132557632,8.126373329602469E-4,0.20721848696314513,50,0.005069790488845946
5100,0.13656494400000002,7.811780081860388E-4,0.20725656214237087,51,0.004950586360670737
5200,0.140610703,8.12572487456027E-4,0.20752489265225518,52,0.0048860754412184595
5300,0.144663638,8.435954671969786E-4,0.20777411280547778,53,0.004708517364298936
5400,0.14898150000000002,8.674958605447499E-4,0.20778624910292745,54,0.004698295298443477
5500,0.15315905800000001,8.415309439769828E-4,0.20780550320752206,55,0.00467936092887686
5600,0.157310476,8.270048668442955E-4,0.20791064897057535,56,0.004635157911552569
5700,0.161756394,8.125973256809442E-4,0.20821830824831528,57,0.0042772176746972744
5800,0.166007824,8.114361926620481E-4,0.20831351613719357,58,0.0041957576434550154
5900,0.170711999,7.559939076328514E-4,0.20836464239446584,59,0.004252370087171438
6000,0.17494737100000002,7.554953079148811E-4,0.20834450099618276,60,0.004218709811189993
6100,0.179363673,7.602297136052544E-4,0.20856241466591788,61,0.004152783960658405
6200,0.183988214,7.658832250163362E-4,0.20868602471788428,62,0.003978272648189077
6300,0.18861745500000002,8.110320062647344E-4,0.20877756300952438,63,0.00404630906546997
6400,0.19300112300000002,8.535506167283809E-4,0.2088855958500266,64,0.004007294321026643
6500,0.19741576900000002,8.031948840375479E-4,0.20903651708090146,65,0.003941724238159187
6600,0.202000703,8.030493630279833E-4,0.20908833615421527,66,0.0038941455726370484
6700,0.22007710200000002,8.101980288009829E-4,0.20924386717990257,67,0.0037701832551771076
6800,0.224563852,8.284462181670279E-4,0.20940827800179576,68,0.0036943694013942797
6900,0.22905375200000003,8.20564667082626E-4,0.20958731925037077,69,0.003655145871301689
7000,0.23348263600000002,8.13944300775947E-4,0.2095469098451491,70,0.0038716038101198474
7100,0.23771232,8.334037219220859E-4,0.20949367698432939,71,0.004065343633294555
7200,0.24220700900000003,8.212959078004253E-4,0.20968657843214378,72,0.003822919133924214
7300,0.24678686800000002,8.606839046789642E-4,0.2095478204984101,73,0.003945196026200338
7400,0.25205538,8.726298850198123E-4,0.20956560618311673,74,0.004006871922916174
7500,0.256989644,8.310258775595963E-4,0.20954558793315822,75,0.003926322370703209
7600,0.261949677,8.575818508009371E-4,0.20967310341442014,76,0.0037924156098870427
7700,0.266787277,8.547943815648518E-4,0.2098091585602721,77,0.003684117935908095
7800,0.27113122100000003,8.493226378108299E-4,0.20975944883953893,78,0.0037645525127073245
7900,0.27534041800000003,8.353073019712485E-4,0.2098302117061428,79,0.0037242016743677434
8000,0.27954412100000003,8.216434623020162E-4,0.20993530626464296,80,0.0036202992743603157
8100,0.283731899,8.279090853782637E-4,0.2098984171545959,81,0.0035689464996743253
8200,0.28812316800000004,7.532975973144792E-4,0.20997555185337485,82,0.0033650897476130174
8300,0.29250924500000003,7.912463032445281E-4,0.20998320477758442,83,0.003418355111401686
8400,0.29676826700000003,7.90063892877621E-4,0.20994190142999639,84,0.0035126318575923405
8500,0.301146933,8.238261613054709E-4,0.20999553714753805,85,0.003620342144341608
8600,0.30564971700000004,8.238405340309635E-4,0.20992794753927033,86,0.0038434862737138096
8700,0.310017146,7.96669587864241E-4,0.2100308558201079,87,0.0036427263075191766
8800,0.314274673,7.62285348352349E-4,0.21004215978657423,88,0.003596485441909694
8900,0.31855277200000004,7.538352807036222E-4,0.2099127988988805,89,0.0037931053755436176
9000,0.32301245500000003,7.56945162193999E-4,0.2098747986430719,90,0.0038628875775127878
9100,0.32734803300000004,7.278340195408468E-4,0.20997202883340466,91,0.00389767637712269
9200,0.331700502,7.919039696778211E-4,0.21008946774320175,92,0.003614558162754422
9300,0.33615550800000005,7.633301556508566E-4,0.2101531384165031,93,0.0034792071895961233
9400,0.34054340800000005,7.66165434045592E-4,0.2101195242871861,94,0.0035185519409151713
9500,0.344927562,7.54302609832019E-4,0.2101554646849747,95,0.0035867269087417413
9600,0.349221602,7.554946160120743E-4,0.21009682831261822,96,0.003584347143470359
9700,0.353518938,7.492474627862686E-4,0.21011024856164603,97,0.0035204187917517774
9800,0.35774376500000005,7.515175083575623E-4,0.21020462461249717,98,0.003537380233321137
9900,0.362030568,7.050882179455007E-4,0.2102346416296759,99,0.003391203973802159
10000,0.366346467,7.852240735868243E-4,0.21017197291510004,100,0.0036612734054779824
