NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002446979,0.18307595105074875,0.0,1,0.47354378785070456
200,0.006246223,0.1624658597549302,0.0,2,0.4337390758455687
300,0.008131741000000001,0.13011258274219295,0.006387501762858555,3,0.34221710069755684
400,0.00961581,0.10527285261871959,0.006387501762858555,4,0.3223208290643059
500,0.011380482,0.09586889396621523,0.025434396133335188,5,0.27165054006733247
600,0.012880223000000001,0.07723878003642519,0.025933418393027905,6,0.22830254620561113
700,0.014554136,0.06711968511824945,0.05116953228285853,7,0.1881563236118189
800,0.016218678,0.06132183448978967,0.059042548520389315,8,0.16076808018645775
900,0.017949007,0.05878124890903149,0.07059922173194327,9,0.1359283086915377
1000,0.019671982,0.048559152835570385,0.07580528868090931,10,0.11973717877420925
1100,0.021379465,0.039308720934572584,0.09588089318298695,11,0.09494761741054107
1200,0.023392362,0.04287158268497015,0.10648882344156563,12,0.0865355783442633
1300,0.02537207,0.04477583721846121,0.1194554125572369,13,0.07582358412512419
1400,0.027747572,0.03011533817896266,0.12663408825621375,14,0.06566097302486336
1500,0.029925774000000002,0.027057809555446045,0.1382951736668684,15,0.06361113523545296
1600,0.032516241,0.02573960799144568,0.14478950896125634,16,0.05243734034741295
1700,0.034947587,0.01739114524611477,0.15291010132493027,17,0.04541994782335457
1800,0.03749496,0.014171388367730043,0.15857932874868153,18,0.040132828621394744
1900,0.040346655,0.008896090849570208,0.1648512160899932,19,0.03592199289936255
2000,0.042968555000000005,0.007785664276228349,0.17235768625211353,20,0.030102139478193752
2100,0.046060798,0.007372580891540505,0.17454454262875632,21,0.028234753371231266
2200,0.048997018,0.003266453020994588,0.17851933785499094,22,0.02583526482661365
2300,0.05207988,0.002866825273384081,0.18211865687665188,23,0.0232279224692567
2400,0.055322708000000005,0.0024225152031410228,0.18552497677081714,24,0.020797848226020287
2500,0.058664241000000006,0.0021768028038010125,0.1882177091617098,25,0.018431823957915438
2600,0.06274005,0.0018491440735387867,0.19126171009093,26,0.016534003620096185
2700,0.066831443,0.0015060829883499533,0.19259754105685123,27,0.015643534151790837
2800,0.07100337300000001,0.0014384293216628923,0.19388377417425073,28,0.014947704664788725
2900,0.07540063400000001,0.001291332518268071,0.19557225579596102,29,0.013488924046325347
3000,0.079731655,0.0011709618044111684,0.19703593072002956,30,0.012345128218931967
3100,0.084075884,0.0010710039474560212,0.19765641180036744,31,0.011769266093816098
3200,0.08880378600000001,0.001021972684565078,0.19820325812543227,32,0.011446985788242053
3300,0.093448027,9.82872389598472E-4,0.19924075332107063,33,0.010751908510412566
3400,0.09823116200000001,9.97801328038196E-4,0.19992154521298186,34,0.010328013358956568
3500,0.10305370400000001,9.842040948920732E-4,0.2005966647903229,35,0.009919426100890376
3600,0.107756321,0.0010207602257481972,0.20147866435720876,36,0.008730993674103332
3700,0.11247011800000001,8.767905962663835E-4,0.20239024812408643,37,0.00831746386741584
3800,0.117299128,8.347950280396282E-4,0.20298073861097632,38,0.008052117749905698
3900,0.12243909400000001,8.42474512113658E-4,0.20320177208925103,39,0.007411662927072818
4000,0.127537752,8.07954111972685E-4,0.20369460559623284,40,0.006965925957074209
4100,0.13253037,8.313269766803867E-4,0.20390927191761113,41,0.006843352690004238
4200,0.13752134500000002,8.11795396356416E-4,0.20434499044134552,42,0.006637186756912598
4300,0.142918404,8.305595237586877E-4,0.20481138475947416,43,0.006195552188945346
4400,0.14808421700000002,8.546330304423486E-4,0.20483077948328454,44,0.006285038756721837
4500,0.15312854,8.752401452705442E-4,0.20502572179214798,45,0.006301124106286498
4600,0.158490438,8.273098748585113E-4,0.20526082565455223,46,0.006288673778678142
4700,0.163549528,8.423606784392732E-4,0.20543200395411543,47,0.00621836736503528
4800,0.16863213700000002,8.529312001733114E-4,0.20556602907802216,48,0.006133463071854347
4900,0.173722339,9.13795395558613E-4,0.2056729077168806,49,0.0060184463327116805
5000,0.178713218,9.030628173051805E-4,0.20605073324648257,50,0.00572641205415932
5100,0.18400466000000001,8.955154292842671E-4,0.20638729322862942,51,0.005602429271931667
5200,0.18918995200000002,8.428014619766085E-4,0.20654518841316133,52,0.005575054271512408
5300,0.194481058,8.237725103896225E-4,0.2069070503645996,53,0.005374547996450132
5400,0.20015618400000001,8.183701670555276E-4,0.20676817295341834,54,0.005297971283450978
5500,0.205891697,7.959094886639487E-4,0.20689633321921055,55,0.005164841568279814
5600,0.21135894300000002,7.767397843618627E-4,0.20694169004824903,56,0.005094438868707155
5700,0.216658438,7.341146929892529E-4,0.20696621494199516,57,0.005052480510793255
5800,0.222005367,8.273130355047395E-4,0.2070461743944525,58,0.0052691379133598774
5900,0.240762424,8.20805148754503E-4,0.20714668602972988,59,0.005094340574508418
6000,0.24598447,7.815171224272807E-4,0.20722812015392963,60,0.005088588524226752
6100,0.251281656,7.629951576199031E-4,0.20745211978843303,61,0.005002033571369481
6200,0.256555358,8.004487699921978E-4,0.20769517107905175,62,0.004755868522257588
6300,0.2618065,8.222991881131335E-4,0.20769393436946282,63,0.004702165850692975
6400,0.26749578900000004,8.046528481951604E-4,0.20781462385827448,64,0.004691094701379909
6500,0.27388606000000004,8.00472821908273E-4,0.20776070042359773,65,0.004803765126555838
6600,0.279766693,8.615328927085257E-4,0.20787987304044767,66,0.004619944620067279
6700,0.28503014800000004,9.551775571270476E-4,0.2077804865911053,67,0.0045935201170671965
6800,0.29015444300000004,9.098773257086084E-4,0.208023013207596,68,0.004377971859842488
6900,0.295422946,9.508446921367293E-4,0.20810941114709952,69,0.004399274896774733
7000,0.30078423800000004,0.0010253176626194211,0.20816469875053417,70,0.00444875024541031
7100,0.30676369400000003,9.476960490386493E-4,0.20828265956655465,71,0.004508325847965187
