NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
3500,0.086642166,0.0011116275356918782,0.1983516467529922,35,0.011430041805633406
3600,0.091297525,0.0010417471442498816,0.1994571611411104,36,0.010429721316975319
3700,0.095940489,0.0010227472023455722,0.20054783894073716,37,0.00921043092832765
3800,0.100558511,9.368056341781507E-4,0.20090913114353243,38,0.009055959784413427
3900,0.105329552,8.42494876117993E-4,0.20174199729361214,39,0.008451150670100412
4000,0.11003217900000001,7.952115671465185E-4,0.2023751217408061,40,0.008144561610371531
4100,0.114674966,7.664324370505567E-4,0.202624061184052,41,0.007961311829512669
4200,0.119216947,7.829214069660612E-4,0.20259219498782388,42,0.007959106542554713
4300,0.123765437,8.286711648582163E-4,0.20308542872539934,43,0.007792516326219958
4400,0.128530439,7.887299151406276E-4,0.20358194126289536,44,0.007282399150194562
4500,0.13377245100000001,7.51443440876738E-4,0.20402268533385937,45,0.006909971207999923
4600,0.138833535,7.441542757367808E-4,0.20444505334059013,46,0.006646615723635657
4700,0.143635156,7.865651222234673E-4,0.20473807108450362,47,0.006561287978112655
4800,0.148507892,7.739722422165028E-4,0.20489806296639226,48,0.00645540093118763
4900,0.153530001,7.684011041431317E-4,0.20514368639461084,49,0.006255705333395119
5000,0.15870186,7.842591312044227E-4,0.20553415912031694,50,0.006042006484343395
5100,0.16393681100000002,7.846129943317606E-4,0.2059007304997091,51,0.005884740256599528
5200,0.168970904,7.372557847380818E-4,0.20607277378599181,52,0.005742332992912969
5300,0.174044483,7.320559986514264E-4,0.20617200325113258,53,0.005635065197175107
5400,0.179410133,7.605560486240303E-4,0.2062879954230493,54,0.0055966979599769194
5500,0.184606295,7.524200017476981E-4,0.20634040576233634,55,0.005697379180528232
5600,0.19011930500000002,7.428466459122071E-4,0.20649561640331457,56,0.005680020916989804
5700,0.19529933500000002,7.288591146595859E-4,0.20661961639950827,57,0.0056195768479316965
5800,0.20061530100000002,7.294082932026458E-4,0.20649206460857797,58,0.005753304695718579
5900,0.205719062,7.23190769081606E-4,0.20665068556044858,59,0.005544355700398896
6000,0.210835182,7.070567542892895E-4,0.20681586067008745,60,0.00551887313804297
6100,0.21587604300000002,7.810379968645381E-4,0.2069595196393154,61,0.005447357102540927
6200,0.22115494500000002,7.923184260390898E-4,0.20685962258512655,62,0.005573689581179935
6300,0.22683937,7.884155757838234E-4,0.20709772786363279,63,0.005399368696262264
6400,0.23197550600000003,7.775643370746925E-4,0.2069664737787866,64,0.005436474973428649
6500,0.237237684,7.709819290438852E-4,0.20715300600793868,65,0.005368618838886835
6600,0.24252991100000001,7.439514613628707E-4,0.2073328045649568,66,0.005070291648963147
6700,0.24774721300000002,8.272914969747913E-4,0.20738323229183073,67,0.005142613085928427
6800,0.252958995,8.661327354840167E-4,0.20768933935310527,68,0.004926977638481572
6900,0.258962397,9.37872986009147E-4,0.20782626016224437,69,0.004913420242326262
7000,0.264067484,9.112718056925818E-4,0.20798940360458038,70,0.004745264184723981
7100,0.269236796,9.501183956516472E-4,0.20807251821261105,71,0.004857215505618895
7200,0.274620578,0.0010678745147999888,0.20805894828562013,72,0.0049892778822680905
7300,0.28000756400000004,0.0010488294777379493,0.20818282163356058,73,0.004862764374687463
7400,0.28525499400000004,0.0010920815791077476,0.2081746543279031,74,0.0049521172712858165
7500,0.29113714100000004,9.823596400073181E-4,0.20821486750192708,75,0.004722816722189056
7600,0.296494562,9.289836687008058E-4,0.2081605732969939,76,0.004696432908812773
7700,0.302131643,7.79149912527727E-4,0.208373710412996,77,0.004556239054105631
7800,0.30755793000000003,7.85185193763685E-4,0.20867288984330318,78,0.004506845788176411
7900,0.313160115,8.271740998856313E-4,0.20867217415092737,79,0.004651075421127317
8000,0.318514177,8.067856430365679E-4,0.20863977020241295,80,0.004643884266603913
8100,0.326227622,8.723535687363802E-4,0.2084964218846442,81,0.004952316774618865
8200,0.331977487,8.746554016149035E-4,0.2087276706628851,82,0.004805502414850655
8300,0.337722654,8.682070400114414E-4,0.2087819884363451,83,0.004806192657120232
8400,0.343295091,8.66472586061145E-4,0.20891827003368582,84,0.00464916983929393
8500,0.348968893,8.766507725043389E-4,0.20904958681712993,85,0.004429469868943492
8600,0.354685587,8.193992848425246E-4,0.20901056266207516,86,0.004546554157017032
8700,0.360162449,7.564522106124104E-4,0.2090918475182299,87,0.004389131962105903
8800,0.36572671500000004,7.933322559298477E-4,0.20891765468399495,88,0.004536166856567392
8900,0.37136696500000005,8.185465351319737E-4,0.20914835543967977,89,0.00445290697489427
9000,0.37675635,8.385210224930135E-4,0.2090285615716875,90,0.004430325645173704
9100,0.382205157,8.240009279203229E-4,0.20907966197398753,91,0.0043493206793214
9200,0.387509091,8.083556436022006E-4,0.2089959482736874,92,0.004340592157629167
9300,0.39279138100000005,8.070906263606598E-4,0.2091729612969239,93,0.004321083614693461
9400,0.39852505000000005,8.033504012641681E-4,0.20928529416081307,94,0.004306559770023554
9500,0.403859772,8.032765232586603E-4,0.209272904523602,95,0.004353645229536338
9600,0.409196681,8.472791457284334E-4,0.2093218320960182,96,0.004372953646887768
9700,0.414644122,8.206596276892629E-4,0.20920440714261102,97,0.004281884276109982
9800,0.42002301400000003,8.075399898194313E-4,0.2092663173611064,98,0.004173751167511185
9900,0.425515468,8.450595510602992E-4,0.20936972445165283,99,0.00409450751440065
10000,0.430932723,8.330851234350218E-4,0.20953414353235755,100,0.003866976437912571
