NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
100,0.002374277,0.17844722326472298,0.0,1,0.4309758804329838
300,0.0038840830000000004,0.1809640963490367,0.0,2,0.4374043814322608
500,0.004927642,0.1406156093218445,0.0,3,0.303837133491653
700,0.006004701,0.08906547772701626,0.01128172290228047,4,0.2499911754728388
900,0.007122703,0.0722521969461494,0.030258737781818756,5,0.18395864934903425
1100,0.008291573,0.07671776017262996,0.05437169248034929,6,0.14407647531354087
1300,0.00949167,0.0365834625517184,0.07441341306351713,7,0.11252636379289115
1500,0.010758277,0.01565289737383746,0.10935311868930572,8,0.08563801944928005
1700,0.012018011,0.013277251620362682,0.12465465837295493,9,0.07301324114196607
1900,0.013424391,0.008991444289930324,0.14876404088214146,10,0.049975255212142355
2100,0.015118947,0.005677753467494963,0.16104679424182083,11,0.041971730492934664
2300,0.016728198,0.004999711155110629,0.16886879796711707,12,0.03517582282205027
2500,0.018147756,0.004468953941947321,0.17294197946480605,13,0.03252272403399341
2700,0.019553038000000002,0.003389124675153942,0.17701174603110892,14,0.029937252877714253
2900,0.021064632,0.002758099334939278,0.18018312630144526,15,0.02801435693758642
3100,0.022574824,0.002256802007966201,0.18450385983890372,16,0.02376247948182443
3300,0.024273111,0.0017467564919894894,0.1903913223992836,17,0.01808977738850199
3500,0.026102373,0.0015779290182585648,0.19566625855255335,18,0.013560437952105871
3700,0.027966618000000002,0.0015179880808932971,0.1969745042837694,19,0.012847997721131533
3900,0.029735998000000003,0.0014410180595340898,0.1997672798996536,20,0.01089242886712376
4100,0.031614754,0.0013240318135508496,0.20109650746167168,21,0.010050084927729882
4300,0.033607571,0.001305501785448794,0.2020034498461485,22,0.009465688486973498
4500,0.035605505,0.0012495687435300955,0.20292156323895177,23,0.008789437840874173
4700,0.037838683000000005,0.0011573863466045236,0.20385648461390402,24,0.007876783768308998
4900,0.040005931,0.001218019045110857,0.20441785038107044,25,0.0074687156454086535
5100,0.042230243,0.0012234294569967899,0.20492315247700982,26,0.007183613057377978
5300,0.044542076,0.0012817459077444193,0.20522323505117296,27,0.0069791083307627275
5500,0.047188528,0.0011361369219514655,0.20561230597683647,28,0.006682063984002943
5700,0.049653913,0.001199472894058696,0.20591588547705883,29,0.006412373870136584
5900,0.052089103000000005,0.0012530015919625928,0.20620162784875057,30,0.006433966158343482
6100,0.054432633,0.0011806271552589284,0.20648151495677258,31,0.006234948908312157
6300,0.056959371,0.0011776733498948,0.20678783404138262,32,0.006097157526861204
6500,0.05944518100000001,0.0012200868568541924,0.20706979448745055,33,0.005995002267169466
6700,0.062248881000000006,0.001165391551193238,0.20727543737168622,34,0.005929622553267629
6900,0.064879428,0.0011139191545460074,0.2073927778941466,35,0.005817444342010596
7100,0.06751009000000001,0.0011004949896009553,0.20757303600137025,36,0.0057989722361380565
7300,0.07048989400000001,0.00108169879583535,0.2078613051907094,37,0.005640317969723421
7500,0.073191377,0.001090303455707016,0.20796297849449935,38,0.005571934667433118
7700,0.075852348,0.0010615007988962672,0.20799579523885287,39,0.005503991998001135
7900,0.07857773200000001,0.0010899988922292295,0.2080989014386873,40,0.005434805879538601
8100,0.081266299,0.001085291225524748,0.20818533513492557,41,0.005183653392239478
8300,0.084004247,0.001089274122042476,0.20845407908476635,42,0.00507190789091705
8500,0.08680718700000001,0.001079185513689572,0.20852503281450627,43,0.005063257758327531
8700,0.089555834,0.0010686881502777537,0.20867261336889725,44,0.005012088783786562
8900,0.09232491200000001,0.0010658727717589426,0.2089877660183273,45,0.004717743854025057
9100,0.09502410300000001,0.0010413356038576297,0.20902138345065144,46,0.004718106709981264
9300,0.09783802500000001,0.0010919354900496467,0.20910115240060287,47,0.004660448957422431
9500,0.10063298000000001,0.0010909342011181052,0.2091241883162506,48,0.00466082577681261
9700,0.103438242,0.0010875357521867924,0.2091582066470574,49,0.004655838268489669
9900,0.10626043700000001,0.0011051339807358512,0.20918495218492011,50,0.004629505129821182
10100,0.10904237300000001,0.0011047429141933078,0.20918644079163623,51,0.004629580309445205
